text,intent,action_type,verb,category_code,value,goal_name,enabled,theme,verbal_style,time_range,query,note
Cho tôi biết tiền tiền nhà 7 ngày qua,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Cho tôi biết tiền tiền nhà quý trước,Action,REPORT_GENERAL,,Housing,,,,,,quý trước,,
Cho tôi biết tiền tiền nhà tháng trước,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Cho tôi biết tiền tiền nhà tuần này,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Cho tôi biết tiền tài chính đầu tư 3 tháng gần đây,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Cho tôi biết tiền tài chính đầu tư 7 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,7 ngày qua,,
Cho tôi biết tiền tài chính đầu tư hôm qua,Action,REPORT_GENERAL,,Investment,,,,,,hôm qua,,
Cho tôi biết tiền tài chính đầu tư năm nay,Action,REPORT_GENERAL,,Investment,,,,,,năm nay,,
Cho tôi biết tiền tài chính đầu tư quý này,Action,REPORT_GENERAL,,Investment,,,,,,quý này,,
Cho tôi biết tiền tài chính đầu tư tháng này,Action,REPORT_GENERAL,,Investment,,,,,,tháng này,,
Cho tôi biết tiền tài chính đầu tư tháng trước,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
Cho tôi biết tiền tài chính đầu tư tuần này,Action,REPORT_GENERAL,,Investment,,,,,,tuần này,,
Cho tôi biết tiền vui chơi 3 tháng gần đây,Action,REPORT_GENERAL,,Entertainment,,,,,,3 tháng gần đây,,
Cho tôi biết tiền vui chơi 30 ngày qua,Action,REPORT_GENERAL,,Entertainment,,,,,,30 ngày qua,,
Cho tôi biết tiền vui chơi hôm qua,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm qua,,
Cho tôi biết tiền vui chơi năm nay,Action,REPORT_GENERAL,,Entertainment,,,,,,năm nay,,
Cho tôi biết tiền vui chơi quý này,Action,REPORT_GENERAL,,Entertainment,,,,,,quý này,,
Cho tôi biết tiền vui chơi tháng trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Cho tôi biết tiền xe cộ 30 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,30 ngày qua,,
Cho tôi biết tiền xe cộ 7 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Cho tôi biết tiền xe cộ hôm nay,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Cho tôi biết tiền xe cộ năm nay,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Cho tôi biết tiền xe cộ tháng này,Action,REPORT_GENERAL,,Transport,,,,,,tháng này,,
Cho tôi biết tiền xe cộ tháng trước,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Cho tôi biết tiền xem phim chơi game 7 ngày qua,Action,REPORT_GENERAL,,Entertainment,,,,,,7 ngày qua,,
Cho tôi biết tiền xem phim chơi game hôm qua,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm qua,,
Cho tôi biết tiền xem phim chơi game năm nay,Action,REPORT_GENERAL,,Entertainment,,,,,,năm nay,,
Cho tôi biết tiền xem phim chơi game tháng này,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Cho tôi biết tiền xem phim chơi game tháng trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Cho tôi biết tiền xem phim chơi game tuần này,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Cho tôi biết tiền y tế 30 ngày qua,Action,REPORT_GENERAL,,Health,,,,,,30 ngày qua,,
Cho tôi biết tiền y tế hôm qua,Action,REPORT_GENERAL,,Health,,,,,,hôm qua,,
Cho tôi biết tiền y tế quý này,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Cho tôi biết tiền y tế quý trước,Action,REPORT_GENERAL,,Health,,,,,,quý trước,,
Cho tôi biết tiền y tế tháng này,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Cho tôi biết tiền y tế tuần này,Action,REPORT_GENERAL,,Health,,,,,,tuần này,,
Cho tôi biết tiền y tế tuần trước,Action,REPORT_GENERAL,,Health,,,,,,tuần trước,,
Cho tôi biết tiền ăn uống 3 tháng gần đây,Action,REPORT_GENERAL,,Food,,,,,,3 tháng gần đây,,
Cho tôi biết tiền ăn uống hằng ngày 30 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Cho tôi biết tiền ăn uống hằng ngày năm nay,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Cho tôi biết tiền ăn uống hằng ngày tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Cho tôi biết tiền ăn uống tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Cho tôi biết tiền ăn uống tuần này,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Cho tôi biết tiền ăn uống tuần trước,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Cho tôi biết tiền ăn vặt 3 tháng gần đây,Action,REPORT_GENERAL,,Food,,,,,,3 tháng gần đây,,
Cho tôi biết tiền ăn vặt 30 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Cho tôi biết tiền ăn vặt tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Cho tôi biết tiền đi lại 7 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Cho tôi biết tiền đi lại hôm nay,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Cho tôi biết tiền đi lại quý này,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Cho tôi biết tiền đầu tư 3 tháng gần đây,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Cho tôi biết tiền đầu tư 30 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,30 ngày qua,,
Cho tôi biết tiền đầu tư hôm nay,Action,REPORT_GENERAL,,Investment,,,,,,hôm nay,,
Cho tôi biết tiền đầu tư hôm qua,Action,REPORT_GENERAL,,Investment,,,,,,hôm qua,,
Cho tôi biết tiền đầu tư năm nay,Action,REPORT_GENERAL,,Investment,,,,,,năm nay,,
Cho tôi biết tiền đầu tư quý này,Action,REPORT_GENERAL,,Investment,,,,,,quý này,,
Cho tôi biết tiền đầu tư tháng trước,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
Cho tôi biết tiền đầu tư tuần trước,Action,REPORT_GENERAL,,Investment,,,,,,tuần trước,,
Cho tôi biết tiền đồ thiết yếu 3 tháng gần đây,Action,REPORT_GENERAL,,Essentials,,,,,,3 tháng gần đây,,
Cho tôi biết tiền đồ thiết yếu 30 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,30 ngày qua,,
Cho tôi biết tiền đồ thiết yếu 7 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,7 ngày qua,,
Cho tôi biết tiền đồ thiết yếu năm nay,Action,REPORT_GENERAL,,Essentials,,,,,,năm nay,,
Cho tôi biết tiền đồ thiết yếu quý này,Action,REPORT_GENERAL,,Essentials,,,,,,quý này,,
Cho tôi biết tiền đồ thiết yếu quý trước,Action,REPORT_GENERAL,,Essentials,,,,,,quý trước,,
Cho tôi biết tiền đồ ăn 3 tháng gần đây,Action,REPORT_GENERAL,,Food,,,,,,3 tháng gần đây,,
Cho tôi biết tiền đồ ăn 7 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Cho tôi biết tiền đồ ăn quý này,Action,REPORT_GENERAL,,Food,,,,,,quý này,,
Cho tôi biết tiền đồ ăn tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Cho tôi biết tiền đồ ăn tuần này,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Cho tôi biết tiền đồ ăn tuần trước,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Cho tôi thống kê chi phí ăn uống 30 ngày qua.,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Cho tớ coi chi phí sinh hoạt trong 7 ngày gần đây,Action,REPORT_GENERAL,,Essentials,,,,,,7 ngày gần đây,,
Cho tớ coi chi tiêu Shopping nửa đầu năm nay nha,Action,REPORT_GENERAL,,Shopping,,,,,,nửa đầu năm nay,,
Cho tớ coi tổng chi tiêu ăn uống của 2 tuần vừa rồi,Action,REPORT_GENERAL,,Food,,,,,,2 tuần vừa rồi,,
Cho tớ cái report Housing quý trước,Action,REPORT_GENERAL,,Housing,,,,,,quý trước,,
Cho tớ cái report về chi tiêu Nhu yếu phẩm trong 7 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,7 ngày qua,,
Cho tớ xem chi phí nhà cửa từ đầu năm,Action,REPORT_GENERAL,,Housing,,,,,,từ đầu năm,,
Cho tớ xem report đầu tư của quý trước,Action,REPORT_GENERAL,,Investment,,,,,,quý trước,,
Cho tớ xem tiền essentials tháng 11,Action,REPORT_GENERAL,,Essentials,,,,,,tháng 11,,
Cho xem báo cáo chi Food từ 1/1 đến 31/1,Action,REPORT_GENERAL,,Food,,,,,,từ 1/1 đến 31/1,,
Cho xem báo cáo giải trí tháng vừa rồi,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng vừa rồi,,
Cho xem báo cáo quý này với,Action,REPORT_GENERAL,,,,,,,,quý này,,
Cho xem chi giải trí tháng trước cái,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng trước,,
Cho xem chi phí Investment từ năm ngoái đến giờ.,Action,REPORT_GENERAL,,Investment,,,,,,từ năm ngoái đến giờ,,
Cho xem chi tiêu Others trong tháng 1 vừa rồi.,Action,REPORT_GENERAL,,Others,,,,,,tháng 1 vừa rồi,,
Cho xem các khoản chi khác từ thứ 2 đến chủ nhật tuần này,Action,REPORT_GENERAL,,Others,,,,,,từ thứ 2 đến chủ nhật tuần này,,
Cho xem report Transport tuần trước đi Mimo,Action,REPORT_GENERAL,,Transport,,,,,,tuần trước,,
Cho xem thống kê Beauty 3 tháng gần đây,Action,REPORT_GENERAL,,Beauty,,,,,,3 tháng gần đây,,
Cho xem thống kê Beauty 30 ngày qua,Action,REPORT_GENERAL,,Beauty,,,,,,30 ngày qua,,
Cho xem thống kê Beauty hôm nay,Action,REPORT_GENERAL,,Beauty,,,,,,hôm nay,,
Cho xem thống kê Beauty năm nay,Action,REPORT_GENERAL,,Beauty,,,,,,năm nay,,
Cho xem thống kê Beauty quý trước,Action,REPORT_GENERAL,,Beauty,,,,,,quý trước,,
Cho xem thống kê Beauty tháng này,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Cho xem thống kê Beauty tháng trước,Action,REPORT_GENERAL,,Beauty,,,,,,tháng trước,,
Cho xem thống kê Beauty tuần trước,Action,REPORT_GENERAL,,Beauty,,,,,,tuần trước,,
Cho xem thống kê Education 3 tháng gần đây,Action,REPORT_GENERAL,,Education,,,,,,3 tháng gần đây,,
Cho xem thống kê Education 30 ngày qua,Action,REPORT_GENERAL,,Education,,,,,,30 ngày qua,,
Cho xem thống kê Education 7 ngày qua,Action,REPORT_GENERAL,,Education,,,,,,7 ngày qua,,
Cho xem thống kê Education hôm nay,Action,REPORT_GENERAL,,Education,,,,,,hôm nay,,
Cho xem thống kê Education hôm qua,Action,REPORT_GENERAL,,Education,,,,,,hôm qua,,
Cho xem thống kê Education năm nay,Action,REPORT_GENERAL,,Education,,,,,,năm nay,,
Cho xem thống kê Education quý này,Action,REPORT_GENERAL,,Education,,,,,,quý này,,
Cho xem thống kê Education quý trước,Action,REPORT_GENERAL,,Education,,,,,,quý trước,,
Cho xem thống kê Education tháng này,Action,REPORT_GENERAL,,Education,,,,,,tháng này,,
Cho xem thống kê Education tháng trước,Action,REPORT_GENERAL,,Education,,,,,,tháng trước,,
Cho xem thống kê Education tuần này,Action,REPORT_GENERAL,,Education,,,,,,tuần này,,
Cho xem thống kê Education tuần trước,Action,REPORT_GENERAL,,Education,,,,,,tuần trước,,
Cho xem thống kê Entertainment 3 tháng gần đây,Action,REPORT_GENERAL,,Entertainment,,,,,,3 tháng gần đây,,
Cho xem thống kê Entertainment 30 ngày qua,Action,REPORT_GENERAL,,Entertainment,,,,,,30 ngày qua,,
Cho xem thống kê Entertainment hôm qua,Action,REPORT_GENERAL,,Entertainment,,,,,,hôm qua,,
Cho xem thống kê Entertainment quý trước,Action,REPORT_GENERAL,,Entertainment,,,,,,quý trước,,
Cho xem thống kê Entertainment tháng này,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Cho xem thống kê Entertainment tuần này,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần này,,
Cho xem thống kê Entertainment tuần trước,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần trước,,
Cho xem thống kê Essentials 7 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,7 ngày qua,,
Cho xem thống kê Essentials hôm nay,Action,REPORT_GENERAL,,Essentials,,,,,,hôm nay,,
Cho xem thống kê Essentials hôm qua,Action,REPORT_GENERAL,,Essentials,,,,,,hôm qua,,
Cho xem thống kê Essentials năm nay,Action,REPORT_GENERAL,,Essentials,,,,,,năm nay,,
Cho xem thống kê Essentials quý này,Action,REPORT_GENERAL,,Essentials,,,,,,quý này,,
Cho xem thống kê Essentials tháng này,Action,REPORT_GENERAL,,Essentials,,,,,,tháng này,,
Cho xem thống kê Essentials tháng trước,Action,REPORT_GENERAL,,Essentials,,,,,,tháng trước,,
Cho xem thống kê Essentials tuần này,Action,REPORT_GENERAL,,Essentials,,,,,,tuần này,,
Cho xem thống kê Essentials tuần trước,Action,REPORT_GENERAL,,Essentials,,,,,,tuần trước,,
Cho xem thống kê Food 3 tháng gần đây,Action,REPORT_GENERAL,,Food,,,,,,3 tháng gần đây,,
Cho xem thống kê Food 30 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,30 ngày qua,,
Cho xem thống kê Food 7 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Cho xem thống kê Food hôm qua,Action,REPORT_GENERAL,,Food,,,,,,hôm qua,,
Cho xem thống kê Food năm nay,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Cho xem thống kê Food quý này,Action,REPORT_GENERAL,,Food,,,,,,quý này,,
Cho xem thống kê Food quý trước,Action,REPORT_GENERAL,,Food,,,,,,quý trước,,
Cho xem thống kê Food tháng này,Action,REPORT_GENERAL,,Food,,,,,,tháng này,,
Cho xem thống kê Food tháng trước,Action,REPORT_GENERAL,,Food,,,,,,tháng trước,,
Cho xem thống kê Food tuần trước,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Cho xem thống kê Health 3 tháng gần đây,Action,REPORT_GENERAL,,Health,,,,,,3 tháng gần đây,,
Cho xem thống kê Health 30 ngày qua,Action,REPORT_GENERAL,,Health,,,,,,30 ngày qua,,
Cho xem thống kê Health 7 ngày qua,Action,REPORT_GENERAL,,Health,,,,,,7 ngày qua,,
Cho xem thống kê Health hôm nay,Action,REPORT_GENERAL,,Health,,,,,,hôm nay,,
Cho xem thống kê Health hôm qua,Action,REPORT_GENERAL,,Health,,,,,,hôm qua,,
Cho xem thống kê Health năm nay,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Cho xem thống kê Health tháng này,Action,REPORT_GENERAL,,Health,,,,,,tháng này,,
Cho xem thống kê Health tháng trước,Action,REPORT_GENERAL,,Health,,,,,,tháng trước,,
Cho xem thống kê Health tuần trước,Action,REPORT_GENERAL,,Health,,,,,,tuần trước,,
Cho xem thống kê Housing 3 tháng gần đây,Action,REPORT_GENERAL,,Housing,,,,,,3 tháng gần đây,,
Cho xem thống kê Housing 30 ngày qua,Action,REPORT_GENERAL,,Housing,,,,,,30 ngày qua,,
Cho xem thống kê Housing hôm nay,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Cho xem thống kê Housing hôm qua,Action,REPORT_GENERAL,,Housing,,,,,,hôm qua,,
Cho xem thống kê Housing năm nay,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Cho xem thống kê Housing tháng trước,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Cho xem thống kê Housing tuần này,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Cho xem thống kê Housing tuần trước,Action,REPORT_GENERAL,,Housing,,,,,,tuần trước,,
Cho xem thống kê Investment 3 tháng gần đây,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Cho xem thống kê Investment 30 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,30 ngày qua,,
Cho xem thống kê Investment 7 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,7 ngày qua,,
Cho xem thống kê Investment hôm qua,Action,REPORT_GENERAL,,Investment,,,,,,hôm qua,,
Cho xem thống kê Investment quý này,Action,REPORT_GENERAL,,Investment,,,,,,quý này,,
Cho xem thống kê Investment quý trước,Action,REPORT_GENERAL,,Investment,,,,,,quý trước,,
Cho xem thống kê Investment tháng này,Action,REPORT_GENERAL,,Investment,,,,,,tháng này,,
Cho xem thống kê Investment tháng trước,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
Cho xem thống kê Investment tuần này,Action,REPORT_GENERAL,,Investment,,,,,,tuần này,,
Cho xem thống kê Others 3 tháng gần đây,Action,REPORT_GENERAL,,Others,,,,,,3 tháng gần đây,,
Cho xem thống kê Others 30 ngày qua,Action,REPORT_GENERAL,,Others,,,,,,30 ngày qua,,
Cho xem thống kê Others hôm nay,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Cho xem thống kê Others năm nay,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Cho xem thống kê Others quý này,Action,REPORT_GENERAL,,Others,,,,,,quý này,,
Cho xem thống kê Others tháng này,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Cho xem thống kê Others tuần này,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Cho xem thống kê Shopping 30 ngày qua,Action,REPORT_GENERAL,,Shopping,,,,,,30 ngày qua,,
Cho xem thống kê Shopping 7 ngày qua,Action,REPORT_GENERAL,,Shopping,,,,,,7 ngày qua,,
Cho xem thống kê Shopping hôm qua,Action,REPORT_GENERAL,,Shopping,,,,,,hôm qua,,
Cho xem thống kê Shopping năm nay,Action,REPORT_GENERAL,,Shopping,,,,,,năm nay,,
Cho xem thống kê Shopping quý này,Action,REPORT_GENERAL,,Shopping,,,,,,quý này,,
Cho xem thống kê Shopping quý trước,Action,REPORT_GENERAL,,Shopping,,,,,,quý trước,,
Cho xem thống kê Shopping tháng này,Action,REPORT_GENERAL,,Shopping,,,,,,tháng này,,
Cho xem thống kê Shopping tháng trước,Action,REPORT_GENERAL,,Shopping,,,,,,tháng trước,,
Cho xem thống kê Shopping tuần này,Action,REPORT_GENERAL,,Shopping,,,,,,tuần này,,
Cho xem thống kê Shopping tuần trước,Action,REPORT_GENERAL,,Shopping,,,,,,tuần trước,,
Cho xem thống kê Social 3 tháng gần đây,Action,REPORT_GENERAL,,Social,,,,,,3 tháng gần đây,,
Cho xem thống kê Social hôm nay,Action,REPORT_GENERAL,,Social,,,,,,hôm nay,,
Cho xem thống kê Social năm nay,Action,REPORT_GENERAL,,Social,,,,,,năm nay,,
Cho xem thống kê Social quý này,Action,REPORT_GENERAL,,Social,,,,,,quý này,,
Cho xem thống kê Social tháng này,Action,REPORT_GENERAL,,Social,,,,,,tháng này,,
Cho xem thống kê Social tháng trước,Action,REPORT_GENERAL,,Social,,,,,,tháng trước,,
Cho xem thống kê Transport 3 tháng gần đây,Action,REPORT_GENERAL,,Transport,,,,,,3 tháng gần đây,,
Cho xem thống kê Transport hôm nay,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Cho xem thống kê Transport hôm qua,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Cho xem thống kê Transport năm nay,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Cho xem thống kê Transport quý trước,Action,REPORT_GENERAL,,Transport,,,,,,quý trước,,
Cho xem thống kê Transport tháng trước,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Cho xem thống kê Transport tuần này,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Cho xem thống kê về chi phí nhà ở 3 tháng gần đây,Action,REPORT_GENERAL,,Housing,,,,,,3 tháng gần đây,,
Cho xem thống kê về chi phí nhà ở 7 ngày qua,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Cho xem thống kê về chi phí nhà ở hôm nay,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Cho xem thống kê về chi phí nhà ở năm nay,Action,REPORT_GENERAL,,Housing,,,,,,năm nay,,
Cho xem thống kê về chi phí nhà ở quý này,Action,REPORT_GENERAL,,Housing,,,,,,quý này,,
Cho xem thống kê về chi phí nhà ở quý trước,Action,REPORT_GENERAL,,Housing,,,,,,quý trước,,
Cho xem thống kê về chi phí nhà ở tuần này,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Cho xem thống kê về chi phí nhà ở tuần trước,Action,REPORT_GENERAL,,Housing,,,,,,tuần trước,,
Cho xem thống kê về chi phí ăn uống 3 tháng gần đây,Action,REPORT_GENERAL,,Food,,,,,,3 tháng gần đây,,
Cho xem thống kê về chi phí ăn uống 7 ngày qua,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Cho xem thống kê về chi phí ăn uống hôm nay,Action,REPORT_GENERAL,,Food,,,,,,hôm nay,,
Cho xem thống kê về chi phí ăn uống quý trước,Action,REPORT_GENERAL,,Food,,,,,,quý trước,,
Cho xem thống kê về chi phí ăn uống tuần trước,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Cho xem thống kê về chi phí đi lại 7 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,7 ngày qua,,
Cho xem thống kê về chi phí đi lại hôm nay,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Cho xem thống kê về chi phí đi lại năm nay,Action,REPORT_GENERAL,,Transport,,,,,,năm nay,,
Cho xem thống kê về chi phí đi lại quý trước,Action,REPORT_GENERAL,,Transport,,,,,,quý trước,,
Cho xem thống kê về chi phí đi lại tháng trước,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Cho xem thống kê về chi phí đi lại tuần trước,Action,REPORT_GENERAL,,Transport,,,,,,tuần trước,,
Cho xem thống kê về chi tiêu khác 3 tháng gần đây,Action,REPORT_GENERAL,,Others,,,,,,3 tháng gần đây,,
Cho xem thống kê về chi tiêu khác 30 ngày qua,Action,REPORT_GENERAL,,Others,,,,,,30 ngày qua,,
Cho xem thống kê về chi tiêu khác 7 ngày qua,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Cho xem thống kê về chi tiêu khác quý này,Action,REPORT_GENERAL,,Others,,,,,,quý này,,
Cho xem thống kê về chi tiêu khác tuần này,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Cho xem thống kê về chi tiêu thiết yếu 7 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,7 ngày qua,,
Cho xem thống kê về chi tiêu thiết yếu hôm nay,Action,REPORT_GENERAL,,Essentials,,,,,,hôm nay,,
Cho xem thống kê về chi tiêu thiết yếu tháng trước,Action,REPORT_GENERAL,,Essentials,,,,,,tháng trước,,
Cho xem thống kê về chi tiêu thiết yếu tuần trước,Action,REPORT_GENERAL,,Essentials,,,,,,tuần trước,,
Cho xem thống kê về chi tiêu xã hội 3 tháng gần đây,Action,REPORT_GENERAL,,Social,,,,,,3 tháng gần đây,,
Cho xem thống kê về chi tiêu xã hội 30 ngày qua,Action,REPORT_GENERAL,,Social,,,,,,30 ngày qua,,
Cho xem thống kê về chi tiêu xã hội 7 ngày qua,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
Cho xem thống kê về chi tiêu xã hội hôm nay,Action,REPORT_GENERAL,,Social,,,,,,hôm nay,,
Cho xem thống kê về chi tiêu xã hội quý này,Action,REPORT_GENERAL,,Social,,,,,,quý này,,
Cho xem thống kê về chi tiêu xã hội tháng trước,Action,REPORT_GENERAL,,Social,,,,,,tháng trước,,
Cho xem thống kê về chi tiêu xã hội tuần này,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
Cho xem thống kê về chăm sóc sắc đẹp 30 ngày qua,Action,REPORT_GENERAL,,Beauty,,,,,,30 ngày qua,,
Cho xem thống kê về chăm sóc sắc đẹp 7 ngày qua,Action,REPORT_GENERAL,,Beauty,,,,,,7 ngày qua,,
Cho xem thống kê về chăm sóc sắc đẹp quý này,Action,REPORT_GENERAL,,Beauty,,,,,,quý này,,
Cho xem thống kê về chăm sóc sắc đẹp quý trước,Action,REPORT_GENERAL,,Beauty,,,,,,quý trước,,
Cho xem thống kê về chăm sóc sắc đẹp tháng trước,Action,REPORT_GENERAL,,Beauty,,,,,,tháng trước,,
Cho xem thống kê về chứng khoán 3 tháng gần đây,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Cho xem thống kê về chứng khoán 30 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,30 ngày qua,,
Cho xem thống kê về chứng khoán 7 ngày qua,Action,REPORT_GENERAL,,Investment,,,,,,7 ngày qua,,
Cho xem thống kê về chứng khoán tháng này,Action,REPORT_GENERAL,,Investment,,,,,,tháng này,,
Cho xem thống kê về chứng khoán tháng trước,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
Cho xem thống kê về danh mục khác 3 tháng gần đây,Action,REPORT_GENERAL,,Others,,,,,,3 tháng gần đây,,
Cho xem thống kê về danh mục khác hôm nay,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Cho xem thống kê về danh mục khác năm nay,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Cho xem thống kê về danh mục khác quý này,Action,REPORT_GENERAL,,Others,,,,,,quý này,,
Cho xem thống kê về danh mục khác quý trước,Action,REPORT_GENERAL,,Others,,,,,,quý trước,,
Cho xem thống kê về danh mục khác tháng này,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Cho xem thống kê về danh mục khác tháng trước,Action,REPORT_GENERAL,,Others,,,,,,tháng trước,,
Cho xem thống kê về danh mục khác tuần này,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Cho xem thống kê về danh mục khác tuần trước,Action,REPORT_GENERAL,,Others,,,,,,tuần trước,,
Cho xem thống kê về di chuyển 30 ngày qua,Action,REPORT_GENERAL,,Transport,,,,,,30 ngày qua,,
Cho xem thống kê về di chuyển hôm nay,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Cho xem thống kê về di chuyển hôm qua,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Cho xem thống kê về di chuyển quý này,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Cho xem thống kê về di chuyển tháng này,Action,REPORT_GENERAL,,Transport,,,,,,tháng này,,
Cho xem thống kê về giao lưu 3 tháng gần đây,Action,REPORT_GENERAL,,Social,,,,,,3 tháng gần đây,,
Cho xem thống kê về giao lưu 7 ngày qua,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
Cho xem thống kê về giao lưu năm nay,Action,REPORT_GENERAL,,Social,,,,,,năm nay,,
Cho xem thống kê về giao lưu quý này,Action,REPORT_GENERAL,,Social,,,,,,quý này,,
Cho xem thống kê về giao lưu quý trước,Action,REPORT_GENERAL,,Social,,,,,,quý trước,,
Cho xem thống kê về giao lưu tháng trước,Action,REPORT_GENERAL,,Social,,,,,,tháng trước,,
Cho xem thống kê về giao lưu tuần này,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
Cho xem thống kê về giáo dục 3 tháng gần đây,Action,REPORT_GENERAL,,Education,,,,,,3 tháng gần đây,,
