mua sách 917 nghìn,Business,income,1
trả góp +8557 ngàn,Business,income,1
góp quỹ từ thiện 725k,Charity,expense,1
tiết kiệm định kỳ +2.671k,Salary,income,1
mua quần 5.010k,Shopping,expense,1
gửi xe 99k,Transport,expense,1
gửi phong bì +15k,Business,income,1
đổ xăng 1củ,Transport,expense,1
trái cây 20 ngàn,Essentials,expense,1
cho tặng bữa ăn 12 ngàn,Charity,expense,1
nạp margin 22k,Investment,expense,1
xét nghiệm 758 nghìn,Health,expense,1
ủng hộ y tế 25.6tr,Charity,expense,1
mua toner 104 ngàn,Beauty,expense,1
lệ phí thi 939k,Education,expense,1
phí cầu đường 359k,Transport,expense,1
sửa ống nước 20k,Housing,expense,1
góp quỹ lớp 8811k,Social,expense,1
đăng ký khóa học 13tr,Education,expense,1
mua rau 355 ngàn,Essentials,expense,1
dịch vụ phát sinh +2.545k,Business,income,1
ủng hộ y tế 935k,Charity,expense,1
wifi tháng 34tr,Housing,expense,1
mì cay 4680 nghìn,Food,expense,1
khác 3.2tr,Others,expense,1
chot keo luc toi,Business,income,0
chi phí linh tinh 2.436k,Others,expense,1
mua tai nghe 3tr,Shopping,expense,1
quỹ dự phòng 18 nghìn,Savings,expense,1
viện phí 25k,Health,expense,1
mua đồ tech 907k,Shopping,expense,1
tiền thuê nhà 3.726k,Housing,expense,1
quyên góp 257 ngàn,Charity,expense,1
mua toner 69k,Beauty,expense,1
đầu tư đất nền 31 ngàn,Investment,expense,1
sushi 3231 ngàn,Food,expense,1
mua đồ gia dụng 4tr,Housing,expense,1
chi phí linh tinh +6673k,Business,income,1
trái cây 33củ,Essentials,expense,1
gift card 4557k,Social,expense,1
trái cây 29.9củ,Essentials,expense,1
check #741,Business,income,0
đi spa 4.476 nghìn,Entertainment,expense,1
để dành mua nhà +45 ngàn,Business,income,1
workshop +26củ,Business,income,1
để dành mua nhà 23củ,Savings,expense,1
mừng cưới +33 nghìn,Investment,income,1
khác 820k,Others,expense,1
sửa máy lạnh 99 ngàn,Housing,expense,1
nạp margin 12k vnđ,Business,income,1
nhận tiền vay tạm +3tr,Business,income,1
thu hồi khoản vay 9.663k,Business,income,1
bỏ heo 35tr,Savings,expense,1
chot keo luc toi,Business,income,0
quà handmade 33k đồng,Social,expense,1
tiết kiệm định kỳ 15 ngàn,Investment,income,1
mua serum 15 nghìn,Beauty,expense,1
nhuộm tóc 14tr,Beauty,expense,1
quỹ khẩn cấp 4củ,Savings,expense,1
mua đồ tech 6706k,Shopping,expense,1
quỹ khẩn cấp 203k,Business,income,1
đi concert 45 ngàn,Entertainment,expense,1
trà sữa 218k vnđ,Food,expense,1
dịch vụ phát sinh 187 nghìn,Others,expense,1
khám mắt 69 nghìn,Health,expense,1
thu hồi tiền cọc 636k vnđ,Debt,expense,1
escape room 18 nghìn,Entertainment,expense,1
phí nhỏ 4.009k vnđ,Others,expense,1
gia sư +16củ,Salary,income,1
săn sale 25k đồng,Shopping,expense,1
nạp game 30tr,Entertainment,expense,1
trip cuối tuần 8.334 ngàn,Entertainment,expense,1
dịch vụ phát sinh +7.449 ngàn,Salary,income,1
mua trái phiếu 1.720k vnđ,Investment,expense,1
thu hồi khoản vay +56k vnđ,Salary,income,1
tiền mừng 6tr,Business,income,1
nạp game 12 nghìn,Entertainment,expense,1
lệ phí thi 88 nghìn,Education,expense,1
xem phim 33.7củ,Entertainment,expense,1
sửa máy lạnh 5921k đồng,Housing,expense,1
mua sách 622k đồng,Education,expense,1
bún bò 6.836 nghìn,Food,expense,1
support fee 20k vnđ,Business,income,1
mua quần 25 nghìn,Shopping,expense,1
xong viec ping toi,Business,income,0
tiệc bạn bè 772k,Business,income,1
xem phim 7.519k,Entertainment,expense,1
chi phí linh tinh 20tr,Others,expense,1
support fee +45 ngàn,Business,income,1
thanh toán nợ thẻ +88k đồng,Salary,income,1
siêu thị tuần 390k đồng,Essentials,expense,1
bỏ heo 16.7tr,Savings,expense,1
tiền mừng +465k,Business,income,1
chi phí linh tinh 20k vnđ,Others,expense,1
chi phí linh tinh 9tr,Business,income,1
mua serum 69k,Beauty,expense,1
tiết kiệm online 837 nghìn,Investment,income,1
transaction fee 226 nghìn,Others,expense,1
nạp margin +15 nghìn,Business,income,1
mua thịt 3613 nghìn,Essentials,expense,1
xét nghiệm 9.903 nghìn,Health,expense,1
trà sữa 99 nghìn,Food,expense,1
mua cổ phiếu 6047k đồng,Investment,expense,1
mua ốp lưng 3429k vnđ,Shopping,expense,1
mì cay 20k vnđ,Food,expense,1
gia vị 12k đồng,Essentials,expense,1
nhận tiền lệ phí thi +27.4tr,Business,income,1
karaoke 12k vnđ,Entertainment,expense,1
tiết kiệm online 93 ngàn,Investment,income,1
phí nhỏ 4.792k đồng,Others,expense,1
gửi tiết kiệm 947 nghìn,Investment,income,1
trả nợ 275k,Debt,expense,1
trà sữa 4tr,Food,expense,1
lẩu mini 16.8củ,Food,expense,1
bảo hiểm y tế 3.741 ngàn,Health,expense,1
mua vở bút 8củ,Education,expense,1
gửi tiết kiệm 3.8củ,Investment,income,1
quỹ khẩn cấp 99 nghìn,Business,income,1
mua hoa 904 nghìn,Business,income,1
xem phim 2củ,Entertainment,expense,1
thu hồi tiền cọc 667k vnđ,Debt,expense,1
mua ốp lưng 99k vnđ,Shopping,expense,1
nạp crypto 120 nghìn,Investment,income,1
đăng ký khóa học 687k vnđ,Education,expense,1
mua vở bút 881k vnđ,Education,expense,1
gội dưỡng sinh 5.862 nghìn,Beauty,expense,1
wax 30củ,Beauty,expense,1
góp quỹ lớp 25k,Business,income,1
mall lunch zone skincare set 741k,Beauty,expense,1
mua quà sinh nhật 775 nghìn,Business,income,1
bánh mì 5767k,Food,expense,1
nạp crypto 69k,Investment,expense,1
nạp crypto 288k,Investment,expense,1
siêu thị tuần 20k,Essentials,expense,1
mua rau 550k,Essentials,expense,1
mua cổ phiếu +88k,Business,income,1
mua quà sinh nhật 12k,Social,expense,1
mua đồ tech 2.422 nghìn,Shopping,expense,1
hùn vốn +202 ngàn,Business,income,1
thanh toán nợ thẻ 27tr,Debt,expense,1
cmt giup tui cai,Business,income,0
lặt vặt 18k,Others,expense,1
tiết kiệm định kỳ 15k,Savings,expense,1
tiền điện 26tr,Housing,expense,1
tiết kiệm học phí 7.200 nghìn,Investment,income,1
ủng hộ y tế 291 nghìn,Charity,expense,1
lẩu mini 6.331k,Food,expense,1
phí nhỏ 32.4củ,Business,income,1
sửa máy lạnh 69 nghìn,Housing,expense,1
cho xin review nhe,Business,income,0
đòi nợ 8258k,Debt,expense,1
mua thịt 8.363 ngàn,Essentials,expense,1
gửi phong bì 1611k,Bonus,income,1
mua vở bút 27tr,Education,expense,1
phí nhỏ 25k,Business,income,1
gửi phong bì 69k,Business,income,1
bỏ heo 2tr,Savings,expense,1
mua cổ phiếu 26tr,Business,income,1
gửi tiết kiệm 3531k,Savings,expense,1
cmt giup tui cai #862,Business,income,0
tiết kiệm học phí +8.468k,Investment,income,1
đòi nợ +369 ngàn,Business,income,1
karaoke 3.568k,Entertainment,expense,1
tiền điện 15k,Housing,expense,1
mua vàng 905k,Investment,expense,1
bánh mì 69 nghìn,Food,expense,1
đóng học phí 7717k,Education,expense,1
mua đồ tech 2598 ngàn,Shopping,expense,1
wax 517 ngàn,Beauty,expense,1
quà handmade 7.811 ngàn,Social,expense,1
mua serum 842k,Beauty,expense,1
mì cay 354 nghìn,Food,expense,1
tiền thuê nhà 20 nghìn,Housing,expense,1
bỏ heo +31.9tr,Salary,income,1
mua chăn ấm 245 nghìn,Charity,expense,1
khám mắt 8361k,Health,expense,1
đòi nợ +69 nghìn,Salary,income,1
mừng cưới 140 ngàn,Business,income,1
support fee +10.9củ,Business,income,1
misc payment 33k,Others,expense,1
thu hồi tiền cọc 4.1củ,Debt,expense,1
nạp crypto +7.085 ngàn,Investment,income,1
trả góp 9630 nghìn,Debt,expense,1
mua balo 15 nghìn,Shopping,expense,1
bỏ heo 25.6củ,Savings,expense,1
tiền nước 9.816k,Housing,expense,1
sửa máy lạnh 4320 nghìn,Housing,expense,1
đầu tư đất nền 99k,Investment,expense,1
bỏ heo 20củ,Savings,expense,1
lệ phí thi 27.2tr,Business,income,1
đầu tư đất nền +32củ,Business,income,1
mua thuốc 8.926k,Health,expense,1
random charge 266k,Others,expense,1
tiết kiệm online 907k,Investment,income,1
mua vàng 9.593k,Investment,expense,1
tiết kiệm định kỳ 490k,Investment,income,1
nha co ai onl hem,Business,income,0
tiết kiệm định kỳ 20k,Savings,expense,1
trả góp 14củ,Debt,expense,1
sushi 21tr,Food,expense,1
đóng học phí +27.9củ,Business,income,1
mua áo 8củ,Shopping,expense,1
cơm tấm 3củ,Food,expense,1
mua ốp lưng 622 nghìn,Shopping,expense,1
đóng học phí 131 ngàn,Education,expense,1
mua ETF +25k,Business,income,1
khác +30tr,Business,income,1
mua toner 439 ngàn,Beauty,expense,1
mua thịt 33k,Essentials,expense,1
mua sách in 501k,Education,expense,1
support fee 238k vnđ,Others,expense,1
đổ xăng 17.5củ,Transport,expense,1
skincare set 18.6tr,Beauty,expense,1
mua đồ tech 22tr,Shopping,expense,1
mua gạo 69k đồng,Essentials,expense,1
quỹ dự phòng 302k đồng,Savings,expense,1
mua thuốc 15k,Health,expense,1
mua chăn ấm 328 nghìn,Charity,expense,1
chi phí linh tinh 272k đồng,Others,expense,1
quà handmade 45k đồng,Social,expense,1
để dành mua nhà 4củ,Savings,expense,1
mua sách +25củ,Business,income,1
trả nợ 88k đồng,Debt,expense,1
trả góp 8tr,Debt,expense,1
để dành mua nhà 196k,Business,income,1
mua ốp lưng 29tr,Shopping,expense,1
trà sữa 20k,Food,expense,1
mua sách +7524 ngàn,Salary,income,1
tiền từ tiệc bạn bè 21củ,Business,income,1
gửi tiết kiệm 86k,Savings,expense,1
cho tặng bữa ăn 195 nghìn,Charity,expense,1
gia vị 9159k đồng,Essentials,expense,1
mua thịt 5.3tr,Essentials,expense,1
ship hàng 7.508 nghìn,Transport,expense,1
thuê xe 23.5củ,Transport,expense,1
gia sư 33k đồng,Education,expense,1
cho tặng bữa ăn 45k vnđ,Charity,expense,1
nhận tiền hùn vốn +12 nghìn,Business,income,1
thu hồi tiền cọc +997 ngàn,Business,income,1
bỏ heo 4.6tr,Savings,expense,1
mua giày 21.7củ,Shopping,expense,1
cơm tấm 221 ngàn,Food,expense,1
mua trái phiếu 27.9củ,Investment,expense,1
tiền điện 4củ,Housing,expense,1
nạp game 384 ngàn,Entertainment,expense,1
trà sữa 45k đồng,Food,expense,1
mua vàng 5.1tr,Investment,expense,1
tiền từ misc payment 122k đồng,Business,income,1
đồ pet 2578 nghìn,Essentials,expense,1
dịch vụ phát sinh 33k,Business,income,1
mua trái phiếu 20k đồng,Business,income,1
nạp crypto 3.3tr,Investment,expense,1
cho tặng bữa ăn 16.3tr,Charity,expense,1
sushi 8504k đồng,Food,expense,1
phí nhỏ 27.4củ,Others,expense,1
mua vàng 32củ,Investment,expense,1
tiết kiệm định kỳ +34củ,Investment,income,1
tiền mừng 2263k vnđ,Social,expense,1
skincare set 499k đồng,Beauty,expense,1
trip cuối tuần 37 ngàn,Entertainment,expense,1
ủng hộ 1.1củ,Charity,expense,1
lệ phí thi 88 ngàn,Education,expense,1
mừng cưới 984k,Social,expense,1
mua sách 140 nghìn,Education,expense,1
làm nail 88 ngàn,Beauty,expense,1
mua sữa 28.7củ,Essentials,expense,1
đòi nợ 9.052 ngàn,Debt,expense,1
gift card 24củ,Social,expense,1
random charge 88 ngàn,Business,income,1
mua thịt 17tr,Essentials,expense,1
sửa máy lạnh 33.9củ,Housing,expense,1
transaction fee 24.4tr,Others,expense,1
quỹ du lịch 1.299 nghìn,Savings,expense,1
đi pub 89k vnđ,Entertainment,expense,1
nạp margin 25 ngàn,Investment,expense,1
mua gạo 3790k,Essentials,expense,1
nhận tiền misc payment +8.250 ngàn,Business,income,1
tiền từ đầu tư đất nền 20 ngàn,Business,income,1
mua gạo 208 nghìn,Essentials,expense,1
mua trái phiếu +33 nghìn,Business,income,1
mua chăn ấm 70k,Charity,expense,1
trả nợ ngân hàng 17củ,Debt,expense,1
thay nhớt 892k,Transport,expense,1
tiền từ mừng cưới 12 ngàn,Business,income,1
sửa ống nước 919 ngàn,Housing,expense,1
đi concert 18k đồng,Entertainment,expense,1
gửi xe 608 ngàn,Transport,expense,1
"tiệc bạn bè 638k vnđ, bắn qua banking app",Business,income,1
"khu trọ đồ pet , 99k đồng, gấp gấp",Essentials,expense,1
quỹ dự phòng 226k,Business,income,1
tiết kiệm online 20tr,Savings,expense,1
đầu tư quỹ mở 509k,Investment,expense,1
"mua du lịch ngắn ngày tại chợ đêm, trả 870 ngàn",Entertainment,expense,1
tiền mừng 45 ngàn,Business,income,1
"Boi tien roi ne: gia sư +35củ, coworking",Business,income,1
siêu thị tuần 1tr tai ở nhà,Essentials,expense,1
"Đi chợ đêm rồi đầu tư quỹ mở, bay 19.3củ, cảm giác",Investment,expense,1
"sảnh tòa nhà nail , 23 nghìn, gấp gấp",Beauty,expense,1
sảnh tòa nhà: đóng học phí 11.3củ,Education,expense,1
lệ phí thi 5củ,Education,expense,1
trái cây 4.416k đồng,Essentials,expense,1
"ủng hộ bão lũ, 872k đồng by quẹt thẻ",Charity,expense,1
quán cóc: đi concert 696k,Entertainment,expense,1
"quán cóc nạp game , 15k, hơi cấn",Entertainment,expense,1
"mua rau ở ở nhà, quẹt thẻ 12k đồng, mlem",Essentials,expense,1
mua quán cóc du lịch ngắn ngày; ngàn bằ 3.978 ngàn,Entertainment,expense,1
"gift card 1củ, hơi cấn",Social,expense,1
mua thuốc 745 nghìn,Health,expense,1
"mua toner, scan qr 16tr",Beauty,expense,1
"lệ phí thi, 678k by scan qr",Education,expense,1
mua sữa 28.9tr,Essentials,expense,1
"đầu tư đất nền 512k, bắn qua chuyển khoản",Business,income,1
khu trọ mua gạo; 3.796k bằng scan qr,Essentials,expense,1
mua tài khoản học online 99 ngàn,Business,income,1
quán cóc mua trái phiếu; 8259 nghìn,Investment,expense,1
góp quỹ lớp 3.671k đồng ở chợ đêm,Social,expense,1
"tiền nước, trả 15 nghìn",Housing,expense,1
sửa máy lạnh 33k đồng,Housing,expense,1
mua hoa 853k,Business,income,1
"đổ xăng, 852 ngàn by banking app",Transport,expense,1
nạp margin 243k,Business,income,1
"đi sảnh tòa nhà rồi mua serum, bay ngà 8505 ngàn",Beauty,expense,1
"trả góp in ở nhà, 4.5củ by chuyển khoản",Debt,expense,1
"mua sữa, trả 1714k qua scan qr",Essentials,expense,1
"đi chung cư rồi tiền nước, bay ngàn, c 2.627 ngàn",Housing,expense,1
"đi khu trọ rồi khám mắt, bay đồng, cảm 396k",Health,expense,1
mua vở bút 26củ,Education,expense,1
"trả nợ, tiền mặt 25k, mlem",Debt,expense,1
mua gội 18tr,Beauty,expense,1
pantry văn phòng: mua tài khoản học online 7.9củ,Education,expense,1
"gia sư, 2tr by tiền mặt",Education,expense,1
"be car tại chợ đêm, trả 596k vnđ qua scan qr",Transport,expense,1
"trả nợ ngân hàng 15k vnđ, bắn qua tiền mặt",Business,income,1
trả nợ 34.5tr,Debt,expense,1
bonus +34.2củ,Bonus,income,1
mua ốp lưng 11.8củ,Shopping,expense,1
vé lễ hội 7.849k vnđ tai chợ đêm,Entertainment,expense,1
mall lunch zone mua balo; 9585k đồng bằng scan qr,Shopping,expense,1
"nạp crypto 11.3củ, mlem",Investment,expense,1
"ủng hộ, trả 33k qua chuyển khoản",Charity,expense,1
khám quát 8351 ngàn,Health,expense,1
"tiết kiệm học phí, vào tài khoản 12k đồng, mlem",Investment,income,1
"quỹ du lịch, 69k by quẹt thẻ",Savings,expense,1
đòi nợ 33k đồng,Debt,expense,1
trả nợ 15k,Business,income,1
"12củ, done by chuyển khoản",Investment,income,1
"chung cư đòi nợ , 810k",Debt,expense,1
đi concert 5tr ở chợ đêm,Entertainment,expense,1
"Boi tien roi ne: trả nợ +432k, nhà nội",Business,income,1
xe đẩy đầu ngõ: đi pub 20k đồng,Entertainment,expense,1
"đi nhà nội rồi mua đồ gia dụng, bay ảm 21tr",Housing,expense,1
"hùn vốn 238k vnđ, bắn qua tiền mặt",Business,income,1
"mua áo, 13.4củ by quẹt thẻ",Shopping,expense,1
săn sale 241k,Shopping,expense,1
"Đi nhà ngoại rồi mua thuốc, bay 6củ, cảm giác khum",Health,expense,1
"trả góp +32tr, sảnh tòa nhà",Business,income,1
nhà nội: đồ pet 4605 nghìn,Essentials,expense,1
mall lunch zone: nhuộm tóc 5.667 ngàn,Beauty,expense,1
"quỹ khuyến học, 2.7củ by scan qr",Charity,expense,1
sảnh tòa nhà gửi tiết kiệm; 25 nghìn bằng banking app,Bonus,income,1
"Đi quán cóc rồi be car, bay 20k vnđ, cảm giác",Transport,expense,1
"ủng hộ bão lũ, trả 5.4tr qua banking app",Charity,expense,1
"mua thay nhớt ai chợ đêm, tra banking a 32.8củ",Transport,expense,1
chung cư bảo hiểm y tế; 8488 nghìn bằng scan qr,Health,expense,1
"gia sư, vào tài khoản 5182 ngàn, mlem",Business,income,1
"quán cóc taxi; 6.6củ bằng chuyển khoản, 2 lít",Transport,expense,1
đòi nợ 2.042k,Business,income,1
mua sữa 18k,Essentials,expense,1
combo đi concert 45 nghìn,Entertainment,expense,1
đi concert 5.475k,Entertainment,expense,1
mua hoa 45 nghìn,Social,expense,1
nhận tiền đầu tư đất nền +25k,Business,income,1
mua thuốc 29tr,Health,expense,1
gia sư 15 nghìn,Education,expense,1
viện phí 4củ,Health,expense,1
mua hoa 2.534k vnđ,Social,expense,1
khám nha 9744k,Health,expense,1
support fee 99k,Business,income,1
gia vị 69 nghìn,Essentials,expense,1
khám tổng quát 9.753k,Health,expense,1
mua toner 12.8tr,Beauty,expense,1
vitamin 24.9củ,Health,expense,1
mua rau 523k,Essentials,expense,1
khám nha 25củ,Health,expense,1
tiệc bạn bè +33 nghìn,Business,income,1
mua tài khoản học online 1.478k đồng,Business,income,1
gia vị 9.423k vnđ,Essentials,expense,1
thu hồi khoản vay 267 nghìn,Debt,expense,1
quỹ du lịch 88k đồng,Savings,expense,1
mua tài khoản học online 6108 ngàn,Education,expense,1
quỹ khẩn cấp +190k đồng,Business,income,1
cơm tấm 12k vnđ,Food,expense,1
mua balo 18k đồng,Shopping,expense,1
mì cay 11.9củ,Food,expense,1
lệ phí thi 4.567k đồng,Education,expense,1
mừng cưới 18.1củ,Business,income,1
trả nợ ngân hàng +88 ngàn,Salary,income,1
nạp margin 8770 ngàn,Investment,expense,1
tiền điện 373 ngàn,Housing,expense,1
góp quỹ từ thiện 69k vnđ,Charity,expense,1
tiền thuê nhà 520k vnđ,Housing,expense,1
nạp game 111k đồng,Entertainment,expense,1
góp quỹ từ thiện 15 ngàn,Charity,expense,1
tiết kiệm online 25k,Savings,expense,1
mua đèn 29tr,Housing,expense,1
sửa máy lạnh 554 ngàn,Housing,expense,1
khác 586k đồng,Others,expense,1
ủng hộ 45k vnđ,Charity,expense,1
escape room 88k,Entertainment,expense,1
tiết kiệm định kỳ 34 nghìn,Investment,income,1
ủng hộ bão lũ 19k đồng,Charity,expense,1
sửa ống nước 26.3củ,Housing,expense,1
bỏ heo 7tr,Business,income,1
du lịch ngắn ngày 69k vnđ,Entertainment,expense,1
phở gà 88 nghìn,Food,expense,1
off 1 bua nha team,Business,income,0
thu hồi khoản vay 69k đồng,Debt,expense,1
grab bike 4104 ngàn,Transport,expense,1
quỹ dự phòng 7649k vnđ,Business,income,1
mua sữa 6140 ngàn,Essentials,expense,1
hùn vốn 19tr,Investment,expense,1
bánh mì 5tr,Food,expense,1
nhận tiền gia sư +42 nghìn,Business,income,1
gội dưỡng sinh 468k đồng,Beauty,expense,1
mai tinh tiep nha #1133,Business,income,0
gia sư 6củ,Education,expense,1
mua vở bút 947 ngàn,Education,expense,1
nạp margin +406 nghìn,Business,income,1
vay tạm 13 ngàn,Debt,expense,1
thu hồi khoản vay 24.1củ,Business,income,1
nạp crypto 22tr,Investment,expense,1
nạp crypto 18củ,Investment,expense,1
wifi tháng 99 ngàn,Housing,expense,1
cho em xin slot voi,Business,income,0
quỹ khuyến học 25k đồng,Charity,expense,1
làm nail 411k đồng,Beauty,expense,1
quyên góp 24.5củ,Charity,expense,1
random charge +11.6tr,Business,income,1
quỹ khẩn cấp 33 nghìn,Savings,expense,1
quỹ du lịch 12.4củ,Savings,expense,1
mua trái phiếu 567 nghìn,Investment,expense,1
để dành mua nhà 6060k đồng,Business,income,1
đi pub 15củ,Entertainment,expense,1
đồ ăn dự trữ 1.709k,Essentials,expense,1
support fee 187k,Business,income,1
hùn vốn 10củ,Investment,expense,1
wifi tháng 732 nghìn,Housing,expense,1
thu hồi khoản vay 434k,Business,income,1
tiết kiệm học phí 12k,Investment,income,1
phí nhỏ 527k,Others,expense,1
mua quà sinh nhật 69k,Business,income,1
random charge 74k,Others,expense,1
gift card 25k,Social,expense,1
nạp crypto +26tr,Investment,income,1
quỹ du lịch 99k,Business,income,1
phí nhỏ +30.5tr,Business,income,1
mua thuốc 12tr,Health,expense,1
combo đi concert 360k,Entertainment,expense,1
quỹ dự phòng 12k,Savings,expense,1
gift card 34.6tr,Social,expense,1
trip cuối tuần 507k,Entertainment,expense,1
mua trái phiếu +764k,Salary,income,1
combo nhuộm tóc 513k,Beauty,expense,1
mua serum 981k,Beauty,expense,1
mua quà sinh nhật 18k,Business,income,1
đầu tư quỹ mở 30tr,Investment,expense,1
trái cây 20k,Essentials,expense,1
viện phí 19.4tr,Health,expense,1
thu hồi tiền cọc 12k,Debt,expense,1
săn sale 437k,Shopping,expense,1
hùn vốn +3265k,Business,income,1
gift card +69k,Business,income,1
mua toner 25.5tr,Beauty,expense,1
chi phí linh tinh 17tr,Others,expense,1
hoàn tiền mượn +45k,Bonus,income,1
mua sách 20.8tr,Education,expense,1
mua balo 9.204k,Shopping,expense,1
thu hồi khoản vay 12k,Debt,expense,1
dịch vụ phát sinh 992k,Business,income,1
trái cây 29tr,Essentials,expense,1
lệ phí thi 12k,Education,expense,1
gà rán combo 2.381k,Food,expense,1
mua tai nghe 4.514k,Shopping,expense,1
vay tạm 25k,Debt,expense,1
đi pub 8406k,Entertainment,expense,1
tiết kiệm online 2.705k,Savings,expense,1
nhuộm tóc 69k,Beauty,expense,1
vay tạm 4.8tr,Debt,expense,1
grab bike 960k,Transport,expense,1
đầu tư quỹ mở 15k,Investment,expense,1
hùn vốn 9169k,Investment,expense,1
combo phở gà 4.989k,Food,expense,1
tiết kiệm định kỳ 18k,Investment,income,1
quỹ dự phòng 99k,Savings,expense,1
nạp crypto +790k,Salary,income,1
thanh toán nợ thẻ 150k,Debt,expense,1
mua đồ tech 2tr,Shopping,expense,1
di choi khong ne #1208,Business,income,0
trả góp 12k,Debt,expense,1
xong viec ping toi #1210,Business,income,0
nạp margin 88k,Bonus,income,1
combo quỹ du lịch 28tr,Savings,expense,1
trà sữa 88k,Food,expense,1
tiết kiệm học phí 34tr,Investment,income,1
mua hoa 99k,Social,expense,1
mua tài khoản học online 32.6tr,Education,expense,1
quỹ khẩn cấp +35tr,Salary,income,1
phí nhỏ 24tr,Others,expense,1
thanh toán nợ thẻ 1.742k,Debt,expense,1
đi concert 7.572k,Entertainment,expense,1
quà handmade +2197k,Business,income,1
gift card +99k,Business,income,1
escape room 10tr,Entertainment,expense,1
khác 8654k,Business,income,1
đầu tư quỹ mở +20tr,Business,income,1
tiêm ngừa 5.214k,Health,expense,1
quyên góp 1.9tr,Charity,expense,1
gia sư 14.3tr,Education,expense,1
misc payment 8.556k,Others,expense,1
đăng ký khóa học +33tr,Business,income,1
mua kem chống nắng 145k,Beauty,expense,1
mua giày 3975k,Shopping,expense,1
combo sửa máy lạnh 69k,Housing,expense,1
đi pub 25k,Entertainment,expense,1
hùn vốn 29tr,Investment,expense,1
ủng hộ bão lũ 12k,Charity,expense,1
khám tổng quát 12k,Health,expense,1
transaction fee 1.559k,Business,income,1
mua tài liệu +853k,Business,income,1
hoàn tiền mượn 69k,Debt,expense,1
combo support fee 5574k,Others,expense,1
quỹ dự phòng 542k,Savings,expense,1
wax 8.863k,Beauty,expense,1
bún bò 88k,Food,expense,1
trả nợ +5.1tr,Business,income,1
phí nhỏ 899k,Business,income,1
du lịch ngắn ngày 677k,Entertainment,expense,1
grab bike 634k,Transport,expense,1
bún bò 445k,Food,expense,1
lặt vặt 88k,Others,expense,1
mì cay 18k,Food,expense,1
săn sale 4419k,Shopping,expense,1
bỏ heo 14.8tr,Savings,expense,1
oke de toi check #1259,Business,income,0
grab bike 12tr,Transport,expense,1
mì cay 69k,Food,expense,1
mua rau 1.3tr,Essentials,expense,1
chợ đêm ơi mai tinh tiep nha,Business,income,0
đòi nợ +18củ,Business,income,1
mua ETF 5743k,Investment,expense,1
nạp margin 26k,Investment,expense,1
thay nhớt 25.3củ,Transport,expense,1
transaction fee +31tr,Business,income,1
mua hoa +35củ,Bonus,income,1
đăng ký khóa học 6.905k,Education,expense,1
góp quỹ lớp 99k,Social,expense,1
siêu thị tuần 15k,Essentials,expense,1
sushi 9củ,Food,expense,1
tiêm ngừa 88k,Health,expense,1
dịch vụ phát sinh 829k,Others,expense,1
làm nail 18k,Beauty,expense,1
nạp crypto +15k,Investment,income,1
góp quỹ từ thiện 888k,Charity,expense,1
combo quyên góp 5củ,Charity,expense,1
bánh mì 249k,Food,expense,1
trà sữa 11.2tr,Food,expense,1
trái cây 20k,Essentials,expense,1
đầu tư đất nền +903k,Business,income,1
sushi 99k,Food,expense,1
mua vở bút 3.3tr,Education,expense,1
lặt vặt +15k,Business,income,1
đòi nợ +99k,Salary,income,1
mua sách +9.5củ,Bonus,income,1
wax 8.837k,Beauty,expense,1
khác +32.8củ,Business,income,1
combo mua tài khoản học online 45k,Education,expense,1
tiền mừng 30.2củ,Social,expense,1
gift card 33k,Social,expense,1
tiết kiệm học phí +144k,Investment,income,1
tiền nước 45k,Housing,expense,1
thu hồi tiền cọc +16.2tr,Business,income,1
thu hồi tiền cọc 806k,Debt,expense,1
mua ETF 15k,Investment,expense,1
tiền thuê nhà 15k,Housing,expense,1
góp quỹ lớp 18k,Social,expense,1
sửa máy lạnh 630k,Housing,expense,1
xét nghiệm 99k,Health,expense,1
thanh toán nợ thẻ 3782k,Business,income,1
lệ phí thi 566k,Education,expense,1
tiệc bạn bè 983k,Social,expense,1
để dành mua nhà 7.769k,Savings,expense,1
nạp crypto 660k,Investment,expense,1
để dành mua nhà 144k,Savings,expense,1
thu hồi khoản vay +437k,Salary,income,1
tiệc bạn bè 22củ,Social,expense,1
đầu tư quỹ mở 1.353k,Investment,expense,1
combo mua tai nghe 4480k,Shopping,expense,1
combo tiền điện 10.3củ,Housing,expense,1
đầu tư đất nền 1.799k,Investment,expense,1
mua vàng 27tr,Investment,expense,1
taxi 9121k,Transport,expense,1
trả nợ +9củ,Business,income,1
tiệc bạn bè 7tr,Social,expense,1
tiền mừng +252k,Salary,income,1
"di choi khong ne, lụm",Business,income,0
gửi tiết kiệm 14củ,Savings,expense,1
mua serum 14.8tr,Beauty,expense,1
trả góp +5.1tr,Business,income,1
mua giày 4tr,Shopping,expense,1
bỏ heo +9994k,Salary,income,1
support fee 633 nghìn,Others,expense,1
khoản về từ lặt vặt 57k,Business,income,1
workshop 13.8tr,Education,expense,1
mua hoa 7.045 ngàn,Social,expense,1
phí cầu đường 69k,Transport,expense,1
mua ETF 15k,Business,income,1
quỹ du lịch 1.4tr,Savings,expense,1
xin slot,Business,income,0
sửa máy lạnh 4.380 nghìn,Housing,expense,1
bỏ heo 9tr,Savings,expense,1
gia sư 30.7củ,Education,expense,1
đăng ký khóa học 513k,Education,expense,1
nạp crypto 18k,Investment,expense,1
